system:index,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,BUFF_DIST,CONS_OBJ,DESIG,DESIG_ENG,DESIG_TYPE,GIS_AREA,GIS_M_AREA,GOV_TYPE,INT_CRIT,ISO3,IUCN_CAT,MANG_AUTH,MANG_PLAN,MARINE,METADATAID,NAME,NO_TAKE,NO_TK_AREA,OBJECTID,ORIG_FID,ORIG_NAME,OWN_TYPE,PARENT_ISO,PA_DEF,REP_AREA,REP_M_AREA,STATUS,STATUS_YR,SUB_LOC,SUPP_INFO,Shape_Area,Shape_Leng,VERIF,WDPAID,WDPA_PID,layer,path,poly_ha,.geo
0_00000000000000000066,604.1717459242552,603.9919384342148,602.508839538674,602.1420854568202,601.3114831403591,599.5286804686748,595.3196015692067,591.8465955535573,589.0363594354026,587.6436692063724,586.0980062093571,582.1884315571001,579.161191266027,576.0458955383098,573.107549656526,570.7809578729629,568.7235167616413,566.5326720605399,564.2795820781812,562.612890488137,559.7292981435379,557.8184294404938,556.2073428117827,554.9524855776366,553.8841629477486,553.3116658187209,552.938337819515,552.5632247826459,551.6191953834146,550.6998629091925,549.5012935399284,546.5280826336736,545.8792891479955,545.10731588013,544.6120712632662,544.4406289146605,544.097756819028,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,104.749794204,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Aminã,Not Applicable,0.0,103,102,Aminã,Not Reported,BRA,1,0.0,0.0,Proposed,2003,BR-PA,Not Applicable,0.0675350712614,0.938306255505,State Verified,352383.0,352383,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,10405,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000006b,664.7226825651028,664.5201316066391,570.5091877105933,542.4058089817702,509.43358680975564,498.54392465651324,487.7611487956905,469.5041911307271,443.65145319729936,398.85793272213687,371.0918688181278,352.61480633765814,311.3227345826924,300.3439237090582,293.9962789222251,284.84713083448776,267.5284525156965,262.54470115762075,249.30233941245706,237.3046707641107,228.69065506162912,223.4836006210017,219.16466695076846,216.04403915200703,213.60595059818638,212.00938670324211,210.6864642121448,209.5918684098222,208.30878526423882,206.71856370420196,205.43652019653604,203.69371749668943,202.0618410911257,200.95052922300647,199.78533939560594,197.32260995154925,193.52113683344766,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,104.709305944,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Juruna do Km 17,Not Applicable,0.0,108,107,Juruna do Km 17,Not Reported,BRA,1,0.0,0.0,Proposed,2003,BR-PA,Not Applicable,0.0675505812208,0.938412644596,State Verified,352389.0,352389,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,10401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000006c,792.5289991653638,792.4914367143957,791.0207183764377,789.3286979783661,787.2187959390857,786.2023244590673,786.1657217804161,785.9584358951543,785.1746713610244,785.0479170111698,784.4835469490517,783.562309744262,781.2060687409313,781.1944630880386,781.1944630880386,781.1550820824085,778.9582383801392,778.9502112812253,778.6953762781212,775.7698593326188,773.9457415927928,773.0301994352798,772.3605494172759,771.6506138837224,770.849033884642,769.9590984525776,768.8870563799527,768.5825485573598,768.1211621201611,767.1835337902897,762.0879758139894,751.5613487345145,739.950658744235,729.5888724053303,724.4809444938505,714.8713233561366,692.883197886004,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,104.699201971,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Pacajá,Not Applicable,0.0,109,108,Pacajá,Not Reported,BRA,1,0.0,0.0,Proposed,2003,BR-PA,Not Applicable,0.0675544537081,0.938439222428,State Verified,352391.0,352391,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,10400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000079,817.0203248507992,816.9936397538145,816.9518260029602,816.9180219040222,816.8975585922547,815.3378625340447,814.0092683293043,813.7815006341848,813.6276059786137,813.4440045408369,813.2607215418838,813.1762025539123,813.0440462144002,812.9702289144229,812.8225458597461,812.6738923783915,812.3675153266671,811.8559928658468,811.3747379150991,810.8626209696224,810.2470497982308,809.7426550386526,809.2486871617998,808.4630061274025,807.2886116780394,806.4186956901085,805.2933426777847,803.5781005796883,801.5002610523317,799.9706393258277,798.8301583967585,797.7190959974707,795.7969323763247,793.4626051921745,789.5784126767416,789.3242316028018,788.9179410951841,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,104.321660105,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Vila Real,Not Applicable,0.0,122,121,Vila Real,Not Reported,BRA,1,0.0,0.0,Proposed,2003,BR-MA,Not Applicable,0.0676988868824,0.939433130791,State Verified,352405.0,352405,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,10364,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000081,799.457533662528,796.6787750638863,775.4622747811009,775.204906133762,775.043298518772,774.7175165345797,774.6753607005953,774.3942649983857,774.3477189587737,774.2247748857147,773.6406477203168,770.9991605919361,770.7689742410482,770.6795233696066,770.6250777417382,770.5916976183865,770.551064001834,764.142450498671,758.7174651923497,755.0163990266028,751.6835631837963,750.2635173812902,749.3231235083599,746.3746951268065,746.2509256336417,746.1946975647344,746.0084326150304,745.9745663151051,744.9511348501427,727.2201425261595,721.8764526465054,709.3525574556048,702.3340192989427,695.6143369991378,695.2655759029418,693.3346035202579,634.8739977928794,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,102.972848318,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Rio Arraias/BR 080,Not Applicable,0.0,130,129,Rio Arraias/BR 080,Not Reported,BRA,1,0.0,0.0,Proposed,2003,BR-MT,Not Applicable,0.0682236153356,0.94305109589,State Verified,352414.0,352414,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,10233,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000f8,813.7380648989865,813.5137534462908,813.2963865214454,812.9665333429143,812.5223448749546,812.2558241307507,812.0463770421908,811.8477597671417,811.532864005056,810.9634023015708,810.4202850686002,809.9949935387006,809.5660654869557,809.2449060391335,808.755018876446,808.3211613659098,807.9152402757452,807.4376165178664,806.8641276938919,806.4014553899382,805.9575637162856,805.7192903390915,805.4697130445356,805.3149037260534,805.1245651188474,804.7859758808512,804.6619568804239,804.3567399209511,803.9872976662411,803.659217451461,803.1930448477644,802.7013854985976,802.0456591200274,800.9463794721612,799.5682659820038,798.8698843465436,798.4050588262628,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,103.140797057,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Manchineri do Seringal Guanabara,Not Applicable,0.0,249,248,Manchineri do Seringal Guanabara,Not Reported,BRA,1,0.0,0.0,Proposed,2003,BR-AC,Not Applicable,0.0681572429601,0.94259264355,State Verified,352553.0,352553,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,10249,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000011b,306.72608690672484,305.5955492616157,243.30560379198874,231.7382497822279,225.83583049358674,216.1163707180339,206.40330468050084,203.68677441081294,198.7990681279279,193.53760861504142,191.26921509728402,190.03574996276893,188.1969879268993,186.00037354404557,183.72879741354978,181.4114055509051,173.48674475535154,170.12219491958118,163.52148860138604,161.35275954341506,160.27531228129942,158.84812925374058,157.98085684938133,156.1874466653805,155.0763670640923,153.94307933085423,151.9101240087721,145.9594923413537,143.4233649129821,142.38136205549014,138.6005366416716,137.38295970429863,135.09464703412738,134.54592668237842,134.4232374686944,133.22714358805314,133.02323762388096,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,103.491526553,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Fazenda Cristo Rei,Not Applicable,0.0,284,283,Fazenda Cristo Rei,Not Reported,BRA,1,0.0,0.0,Proposed,2003,BR-PE,Not Applicable,0.0680202130046,0.941647074435,State Verified,352591.0,352591,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,10283,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000147,735.740188187469,735.5025490237707,735.2898336999756,735.0308083499996,734.8768289498521,734.7103578243784,734.6489439714128,734.6044429108665,734.5572724150791,734.4567056341365,734.4143801918078,734.0833043032042,733.8812772994836,733.8133670516953,733.7099628505903,733.5159423955732,733.3841013960779,733.3627412361047,733.3351528647058,733.3218031159265,733.2853135791829,733.1865253274128,733.1607155658769,733.1330131748193,733.1178841132958,732.980825324538,732.5696446459992,732.5233645886858,732.4370346405672,732.4112245846593,732.4067744087561,732.3969843775063,732.2554746850058,732.2269946509487,732.1824965850924,732.1139558896912,731.2498268738832,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,104.382238647,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Apurina Igarapé Tauamirim,Not Applicable,0.0,328,327,Apurina Igarapé Tauamirim,Not Reported,BRA,1,0.0,0.0,Proposed,2003,BR-AM,Not Applicable,0.0676754390623,0.939271695109,State Verified,5.55542541E8,555542541,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,10369,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000149,672.6806897930875,667.3437626950303,656.9713553400189,639.9760726427851,627.0786396647521,620.3585731454546,596.2746199777989,572.2185314743095,542.7662795483617,523.3590573725088,488.17776908500906,473.1421321530273,459.2203752865866,448.89137712862254,437.95754436599833,431.7678262887903,421.0998330784877,410.40355358374813,403.04550929351456,400.0035249798345,396.0848253808222,393.0870881426936,391.53970145186145,390.11849721723934,389.71560165382607,389.54059820821726,389.22477946071746,388.6181189684848,388.130278080445,387.60866796969054,386.0771753545266,383.5170453804063,381.4151132301797,379.70613892297416,377.9784320172366,377.2434903744751,375.6940996490029,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,103.127155881,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Igarapé Lourdes,Not Applicable,0.0,330,329,Igarapé Lourdes,Not Reported,BRA,1,0.0,0.0,Proposed,2003,BR-RO,Not Applicable,0.0681627205761,0.942630494627,State Verified,5.55542543E8,555542543,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,10248,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000014d,809.6550481775585,809.329658900038,806.2970275396004,797.0100709375989,785.741711241356,764.788912715909,733.0998405278337,685.2052654573828,651.1842864898944,612.2844669031759,551.2561631812122,496.3454373737548,441.5814414146418,396.77844299016164,358.0080796875437,316.8371350012999,287.7990990433123,264.77500044135166,237.65421828160697,208.6509335017804,197.71730046315906,185.27980346117914,182.19294159995655,175.4405080218625,173.40798785414805,171.70720631479617,170.27284210329913,167.83666826123346,166.35337375598414,165.20868124963698,163.43775846682732,161.9316989213231,160.17541668264374,157.49693015945383,156.5014100791918,156.22126410323978,155.39732949068207,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,104.287965809,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Sororó - Gleba Tuapekuakau,Not Applicable,0.0,334,333,Sororó - Gleba Tuapekuakau,Not Reported,BRA,1,0.0,0.0,Proposed,2003,BR-PA,Not Applicable,0.067711787572,0.939521923914,State Verified,5.55542547E8,555542547,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,10360,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000151,649.1256734259094,641.7390743753954,633.4938295466978,625.0467490766433,614.567628053759,606.0491994860829,596.2863059616997,586.9325367634204,581.1403748860137,574.4113194358093,564.9199069430174,560.7513657186622,554.7067595744999,550.1967999180368,547.3863293076871,543.030198819322,536.9774028816789,531.55691886451,518.2884746103937,510.2095553353236,504.9232439913378,499.46169710895254,494.4514382031817,489.8940209582499,487.74545776358354,486.4310121110361,484.86194253047097,482.6549614796587,480.87300360987376,476.04791320226036,471.618114441383,469.9478419047642,468.6599233731988,467.11635446717185,465.98477144747153,465.6522689572373,463.39636307979686,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,100.955008546,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Sangradouro/Volta Grande,Not Applicable,0.0,338,337,Sangradouro/Volta Grande,Not Reported,BRA,1,0.0,0.0,Proposed,2003,BR-MT,Not Applicable,0.069036693546,0.948678151148,State Verified,5.55542551E8,555542551,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,10038,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000163,750.143069139254,750.0235392387551,749.1551487695841,748.8354330439383,748.4657098221377,747.5797362529754,745.382820097793,738.6556259389836,734.4000131148539,733.3529257190839,731.7069767786915,726.6116505971321,723.545025357722,719.5856665991755,713.5407497114752,707.5437983924542,705.4656021771614,702.7659232574101,701.6045526867952,699.3595880971927,696.9054507888372,695.6953339721069,694.3816593023076,693.5841635819268,692.6875832818425,692.2529314585752,691.9391108158633,691.6488682879033,690.8689914540369,690.3026517503167,689.5644433404218,686.3091874077529,685.7734495292489,684.6630913141082,684.0552605608458,683.816790548129,683.4230970721799,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,104.737947515,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Brinco das Moças,Not Applicable,0.0,356,355,Brinco das Moças,Not Reported,BRA,1,0.0,0.0,Proposed,2003,BR-PA,Not Applicable,0.0675395828363,0.938337179915,State Verified,5.55542569E8,555542569,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000007,829.7430989779825,829.7430989779825,829.7410401625325,829.6987110454301,829.6319354190565,829.602521456044,829.5918256282852,829.5900010476262,829.5766310774113,829.4350078750782,829.4243121981983,829.3172533347812,829.2148604175558,829.176267483598,829.1522017432416,829.1432885481122,829.1317013970503,829.1272447980513,829.1049620190595,829.1031794253705,829.0787711944133,829.0528947142898,829.0225898636428,828.9736124719283,828.9562229200795,828.9482009865468,828.9348310809681,828.9277004902699,828.9134393241933,828.8973955019887,828.8884823556264,828.883134420873,828.8617431384635,828.8519387097526,828.8430256545769,828.8358950726677,828.7940037143301,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,104.51928273,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Guanabara,Not Applicable,0.0,8,7,Guanabara,Not Reported,BRA,1,0.0,0.0,Proposed,2004,BR-AM,Not Applicable,0.0676228687546,0.938910049051,State Verified,352283.0,352283,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,10383,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000001a,786.3465008042605,785.9571409783271,785.6332408246408,785.3606989655704,785.2598086254219,785.173071222956,785.1066935667669,784.9836739171698,784.8190796802928,784.6792471318917,784.4199360669496,784.1067065989699,783.8983238522815,783.636358356017,783.4620100552462,783.1487008578785,782.627406559338,782.3760574590415,781.9052164511551,781.1467384312476,780.4431332745118,779.8094574140775,778.4217524344223,778.0075732834266,777.4924837960098,777.1039386801015,776.9304739241885,776.5375412170504,776.0508375862053,775.5658734244341,774.9224840655216,774.3712125644205,773.730733253546,773.2706632555452,772.8019039326896,772.2062484681767,770.857412077958,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,103.769239584,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Garaperi/Lago da Vitoria,Not Applicable,0.0,27,26,Garaperi/Lago da Vitoria,Not Reported,BRA,1,0.0,0.0,Proposed,2004,BR-AM,Not Applicable,0.0679117960996,0.940899943294,State Verified,352304.0,352304,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,10310,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000001c,727.3672561011763,721.483899235591,710.8205748712219,706.6431663507185,701.7258270588384,699.0676516180131,693.040005132149,684.4892772172211,675.7622772892928,666.2878173524209,659.6287079000214,653.3585454874705,645.6179512913919,636.3494015645194,631.0021902977865,625.0563905785232,618.957257996124,612.4038983331427,603.4277400249453,590.8801886906803,578.4182394280014,569.2538477170248,561.5383261233383,553.6238099013425,543.7344934474768,528.8646861691009,521.4595034249967,513.4934971718666,506.3949572687982,495.5428535107244,483.9251778862087,473.4285673804443,462.6463052933707,454.107688882927,443.5338290659644,431.8071544548906,395.0875592362222,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,103.577607399,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Jaminawá da Colocação São Paulino,Not Applicable,0.0,29,28,Jaminawá da Colocação São Paulino,Not Reported,BRA,1,0.0,0.0,Proposed,2004,BR-AM,Not Applicable,0.0679862969788,0.941412988045,State Verified,352306.0,352306,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,10292,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000001d,747.7482672634633,745.9493703640824,742.5864969463736,740.3555077669313,738.8082036001853,738.0930879536972,736.446225346329,735.0893162438467,733.4614407526088,730.9497072116336,728.3357453504306,725.6493116943042,722.5271783666993,720.6859119992697,719.4624110280217,717.9719355287609,716.7679235561027,715.5055372299963,713.7489519930166,712.2767541613925,710.5936145418731,703.4966171805085,700.5193673899029,698.5776553861024,696.8493013400847,693.9919364859035,692.3507083575668,689.953574555711,687.3858427115646,684.0819766151404,680.3076592142842,678.3176091280233,675.3345578804943,673.1771559470081,670.6709051522821,661.9346730339711,653.0911532400851,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,103.67246618,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Valparaiso,Not Applicable,0.0,30,29,Valparaiso,Not Reported,BRA,1,0.0,0.0,Proposed,2004,BR-AM,Not Applicable,0.0679494405891,0.941158657433,State Verified,352307.0,352307,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,10301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000001f,804.9871915490452,804.7143008716752,804.5367832256188,804.3585148643787,803.9917655577917,803.8725829640969,803.6933064713087,803.4804677354806,803.1563459463106,802.831349191428,802.7077105564181,802.5964360381682,802.2758656866058,802.1239705441494,801.993265917928,801.82723956014,801.7442256357588,801.5976271564406,801.0801404914946,800.7224817997226,800.1801857380162,799.9655831023472,799.7068202655707,799.3606394018121,798.8490610500501,798.2795262660139,797.9562817232193,797.563316225822,797.1632643217806,796.8109058936194,796.5636334063757,796.2951682742959,795.972849981327,795.5701824495212,794.97164234523,794.0092689477036,789.4733504534317,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,103.557388239,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Caiapucá,Not Applicable,0.0,32,31,Caiapucá,Not Reported,BRA,1,0.0,0.0,Proposed,2004,BR-AM,Not Applicable,0.0679941834102,0.941467395249,State Verified,352309.0,352309,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,10290,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000031,828.5966473072139,828.5859472249385,828.575247296838,828.5698972000973,828.5690054888546,828.5690054888546,828.5690054888546,828.5690054888546,828.5681137808468,828.5681137808468,828.5681137808468,828.5663303580562,828.5627635133908,828.5609801216671,828.5609801216672,828.5574132455076,828.5565215428097,828.5511712679685,828.5413626123288,828.536904017236,828.536904017236,828.5359248679655,828.5358933955025,828.5305431246285,828.529651413996,828.5296514139961,828.529651413996,828.5269762835029,828.5269762835029,828.5269762835029,828.526976283503,828.526976283503,828.5269762835029,828.526976283503,828.526084625422,828.5251929675851,828.3335463267637,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,104.566573063,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Lago do Barrigudo,Not Applicable,0.0,50,49,Lago do Barrigudo,Not Reported,BRA,1,0.0,0.0,Proposed,2004,BR-AM,Not Applicable,0.0676049207533,0.93878669752,State Verified,352328.0,352328,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,10387,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000033,758.1994759076462,757.5651577704382,756.8045381346195,755.8616004283645,755.7813147266986,755.6401979307552,755.4876503611099,755.2216626245622,755.0387887065986,754.8969463906826,754.7461829603853,754.4517951691273,754.321549332027,753.5471035760289,752.7674086570138,752.365967623691,752.204499524574,752.0992355302527,751.8382851059805,751.6910112391869,751.5687961129021,751.3582636002643,751.1985800447801,751.033545702064,750.6936630740788,750.4483404347325,750.3064983760765,750.0995377917826,749.9261262103408,749.7878536168927,749.5452130088563,749.1717352904932,748.6799809834449,748.4078192669887,746.1187836797453,744.0613628421046,729.9806802673439,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,104.619224071,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Igarapé Paiol,Not Applicable,0.0,52,51,Igarapé Paiol,Not Reported,BRA,1,0.0,0.0,Proposed,2004,BR-AM,Not Applicable,0.067584835237,0.938647792792,State Verified,352330.0,352330,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,10392,"{""type"":""MultiPoint"",""coordinates"":[]}"
